Start_Date,End_Date,Ticker,Percentage_Return,First_Day_Close,Last_Day_Close,Capital_At_Last_Day,Capital_Difference,,,,,,,
01-04-2017,30-04-2017,SUPRAJIT.NS,-1.853779168,240.0500031,235.6000061,9814.622083,-185.3779168,,,,,,,
01-04-2017,30-04-2017,SYMPHONY.NS,-5.982490094,1530.300049,1438.75,9401.750991,-598.2490094,,,,,,,
01-04-2017,30-04-2017,TATAPOWER.NS,-5.493266888,89.19999695,84.30000305,9450.673311,-549.3266888,,,,,,,
01-04-2017,30-04-2017,TRIVENI.NS,1.020953162,93.05000305,94,10102.09532,102.0953162,,,,,,,
01-04-2017,30-04-2017,WHIRLPOOL.NS,-1.904067487,1234.199951,1210.699951,9809.593251,-190.4067487,,,,,,,
01-05-2017,31-05-2017,APOLLOTYRE.NS,-8.811190031,250.25,228.1999969,9118.880997,-881.1190031,,,,,,,
01-05-2017,31-05-2017,AVANTIFEED.NS,55.88740993,291.2999878,454.1000061,15588.74099,5588.740993,,,,,,,
01-05-2017,31-05-2017,BAJAJFINSV.NS,-9.015248931,456.6149902,415.4500122,9098.475107,-901.5248931,,,,,,,
01-05-2017,31-05-2017,BALKRISIND.NS,-3.973619042,769.4500122,738.875,9602.638096,-397.3619042,,,,,,,
01-05-2017,31-05-2017,BEL.NS,-7.07264067,55.48484802,51.5606041,9292.735933,-707.264067,,,,,,,
01-05-2017,31-05-2017,BERGEPAINT.NS,-0.659684169,214.75,213.3333282,9934.031583,-65.9684169,,,,,,,
01-05-2017,31-05-2017,CEATLTD.NS,4.847704736,1595.599976,1672.949951,10484.77047,484.7704736,,,,,,,
01-05-2017,31-05-2017,CERA.NS,-3.67761773,3080.800049,2967.5,9632.238227,-367.761773,,,,,,,
01-05-2017,31-05-2017,CIEINDIA.NS,-0.85899344,238.6499939,236.6000061,9914.100656,-85.89934404,,,,,,,
01-05-2017,31-05-2017,COLPAL.NS,-2.032022832,1033.449951,1012.450012,9796.797717,-203.2022832,,,,,,,
01-05-2017,31-05-2017,CUB.NS,1.643331347,135.7851257,138.0165253,10164.33313,164.3331347,,,,,,,
01-05-2017,31-05-2017,DLF.NS,-4.937948668,189.3500061,180,9506.205133,-493.7948668,,,,,,,
01-05-2017,31-05-2017,EIHOTEL.NS,4.827059499,129.0270081,135.2552185,10482.70595,482.7059499,,,,,,,
01-05-2017,31-05-2017,GAIL.NS,-5.599530307,107.3750229,101.3625259,9440.046969,-559.9530307,,,,,,,
01-05-2017,31-05-2017,GILLETTE.NS,10.18512472,4329.350098,4770.299805,11018.51247,1018.512472,,,,,,,
01-05-2017,31-05-2017,GRANULES.NS,-10.1219858,151.6499939,136.3000031,8987.80142,-1012.19858,,,,,,,
01-05-2017,31-05-2017,GUJALKALI.NS,-11.67781389,463.7000122,409.5499878,8832.218611,-1167.781389,,,,,,,
01-05-2017,31-05-2017,GUJGASLTD.NS,-8.991836779,167.9299927,152.8300018,9100.816322,-899.1836779,,,,,,,
01-05-2017,31-05-2017,IDFC.NS,-2.873563146,60.90000153,59.15000153,9712.643685,-287.3563146,,,,,,,
01-05-2017,31-05-2017,IDFCFIRSTB.NS,-11.2557457,65.30000305,57.95000076,8874.42543,-1125.57457,,,,,,,
01-05-2017,31-05-2017,IIFL.NS,3.96967288,256.7101135,266.9006653,10396.96729,396.967288,,,,,,,
01-05-2017,31-05-2017,INDIANB.NS,-1.156605739,319.8999939,316.2000122,9884.339426,-115.6605739,,,,,,,
01-05-2017,31-05-2017,INGERRAND.NS,-14.51371706,902.25,771.2999878,8548.628294,-1451.371706,,,,,,,
01-05-2017,31-05-2017,IOC.NS,-5.304138264,147.6833344,139.8500061,9469.586174,-530.4138264,,,,,,,
01-05-2017,31-05-2017,KAJARIACER.NS,3.129256344,659.9000244,680.5499878,10312.92563,312.9256344,,,,,,,
01-05-2017,31-05-2017,KPRMILL.NS,3.795145125,147.0299988,152.6100006,10379.51451,379.5145125,,,,,,,
01-05-2017,31-05-2017,KRBL.NS,-6.914451397,423.75,394.4500122,9308.55486,-691.4451397,,,,,,,
01-05-2017,31-05-2017,LAXMIMACH.NS,2.123130588,4533.399902,4629.649902,10212.31306,212.3130588,,,,,,,
01-05-2017,31-05-2017,MAHLIFE.NS,-4.266043563,148.8500061,142.5,9573.395644,-426.6043563,,,,,,,
01-05-2017,31-05-2017,MOTHERSON.NS,11.26725259,73.23120117,81.48234558,11126.72526,1126.725259,,,,,,,
01-05-2017,31-05-2017,MOTILALOFS.NS,16.86654506,846.3499756,989.0999756,11686.65451,1686.654506,,,,,,,
01-05-2017,31-05-2017,MRPL.NS,-0.077374161,129.25,129.1499939,9992.262584,-7.737416133,,,,,,,
01-05-2017,31-05-2017,NBCC.NS,-0.050963734,98.09999847,98.05000305,9994.903627,-5.096373409,,,,,,,
01-05-2017,31-05-2017,NETWORK18.NS,-1.570680628,47.75,47,9842.931937,-157.0680628,,,,,,,
01-05-2017,31-05-2017,PNB.NS,-14.26478692,170.6999969,146.3500061,8573.521308,-1426.478692,,,,,,,
01-05-2017,31-05-2017,RAYMOND.NS,-4.221176754,726.0999756,695.4500122,9577.882325,-422.1176754,,,,,,,
01-05-2017,31-05-2017,RECLTD.NS,-3.313752356,159.5625,154.2749939,9668.624764,-331.3752356,,,,,,,
01-05-2017,31-05-2017,REDINGTON.NS,-1.532414105,63.625,62.65000153,9846.75859,-153.2414105,,,,,,,
01-05-2017,31-05-2017,SCHAEFFLER.NS,-6.760869798,978.7199707,912.5499878,9323.91302,-676.0869798,,,,,,,
01-05-2017,31-05-2017,TIMKEN.NS,-7.919290846,728.5999756,670.9000244,9208.070915,-791.9290846,,,,,,,
01-05-2017,31-05-2017,TVSMOTOR.NS,9.192732148,495.5,541.0499878,10919.27321,919.2732148,,,,,,,
01-05-2017,31-05-2017,UCOBANK.NS,-18.779901,41.79999924,33.95000076,8122.0099,-1877.9901,,,,,,,
01-05-2017,31-05-2017,ULTRACEMCO.NS,-2.945789404,4206,4082.100098,9705.42106,-294.5789404,,,,,,,
01-05-2017,31-05-2017,UNOMINDA.NS,21.75268789,82.41039276,100.3368683,12175.26879,2175.268789,,,,,,,
01-05-2017,31-05-2017,VAIBHAVGBL.NS,11.57427714,92.36000061,103.0500031,11157.42771,1157.427714,,,,,,,
01-05-2017,31-05-2017,VGUARD.NS,-7.090336362,190.3999939,176.8999939,9290.966364,-709.0336362,,,,,,,
01-05-2017,31-05-2017,VINATIORGA.NS,6.37084028,416.3500061,442.875,10637.08403,637.084028,,,,,,,
01-06-2017,30-06-2017,APARINDS.NS,-10.69112181,847.9000244,757.25,8930.887819,-1069.112181,,,,,,,
01-06-2017,30-06-2017,ASAHIINDIA.NS,-7.338231498,265.0499878,245.6000061,9266.17685,-733.8231498,,,,,,,
01-06-2017,30-06-2017,GILLETTE.NS,3.557310109,4770.450195,4940.149902,10355.73101,355.7310109,,,,,,,
01-06-2017,30-06-2017,GODREJIND.NS,2.348449942,615.2999878,629.75,10234.84499,234.8449942,,,,,,,
01-06-2017,30-06-2017,IBULHSGFIN.NS,-4.318590106,1020.681274,976.6022339,9568.140989,-431.8590106,,,,,,,
01-06-2017,30-06-2017,ICICIBANK.NS,0.773195876,291,293.25,10077.31959,77.31958763,,,,,,,
01-06-2017,30-06-2017,ITC.NS,-0.827500319,314.2000122,311.6000061,9917.249968,-82.75003191,,,,,,,
01-06-2017,30-06-2017,KEC.NS,-5.549312948,266.7000122,251.8999939,9445.068705,-554.9312948,,,,,,,
01-06-2017,30-06-2017,KPRMILL.NS,0.879483744,160.3200073,161.7299957,10087.94837,87.94837443,,,,,,,
01-06-2017,30-06-2017,LICHSGFIN.NS,0.527922087,738.75,742.6500244,10052.79221,52.79220865,,,,,,,
01-06-2017,30-06-2017,MHRIL.NS,16.75664439,226.3777771,264.3110962,11675.66444,1675.664439,,,,,,,
01-06-2017,30-06-2017,MOTHERSON.NS,1.996656369,81.64627838,83.276474,10199.66564,199.6656369,,,,,,,
01-06-2017,30-06-2017,NAUKRI.NS,9.289019005,908.5999756,993,10928.9019,928.9019005,,,,,,,
01-06-2017,30-06-2017,TVSMOTOR.NS,2.192039758,533.75,545.4500122,10219.20398,219.2039758,,,,,,,
01-06-2017,30-06-2017,UPL.NS,-5.747197956,584.6333618,551.0333252,9425.280204,-574.7197956,,,,,,,
01-06-2017,30-06-2017,VINATIORGA.NS,2.947021215,453,466.3500061,10294.70212,294.7021215,,,,,,,
01-06-2017,30-06-2017,VOLTAS.NS,-10.84799284,508.8500061,453.6499939,8915.200716,-1084.799284,,,,,,,
01-07-2017,31-07-2017,AUROPHARMA.NS,5.640280834,685.25,723.9000244,10564.02808,564.0280834,,,,,,,
01-07-2017,31-07-2017,AVANTIFEED.NS,7.200050158,497.4500122,533.2666626,10720.00502,720.0050158,,,,,,,
01-07-2017,31-07-2017,CANFINHOME.NS,-3.473072092,643.8099976,621.4500122,9652.692791,-347.3072092,,,,,,,
01-07-2017,31-07-2017,GRASIM.NS,7.775875589,990.1629028,1067.156738,10777.58756,777.5875589,,,,,,,
01-07-2017,31-07-2017,HEG.NS,16.51814884,387.1499939,451.1000061,11651.81488,1651.814884,,,,,,,
01-07-2017,31-07-2017,INFIBEAM.NS,12.04788395,24.31087112,27.23981667,11204.7884,1204.788395,,,,,,,
01-07-2017,31-07-2017,ITC.NS,-14.87591597,342.5,291.5499878,8512.408403,-1487.591597,,,,,,,
01-07-2017,31-07-2017,KANSAINER.NS,-0.288025496,300.8999939,300.0333252,9971.19745,-28.80254964,,,,,,,
01-07-2017,31-07-2017,KARURVYSYA.NS,-3.664016471,122.5132828,118.0243759,9633.598353,-366.4016471,,,,,,,
01-07-2017,31-07-2017,KSB.NS,-2.142106048,765.5999756,749.2000122,9785.789395,-214.2106048,,,,,,,
01-07-2017,31-07-2017,MHRIL.NS,-0.438269446,273.7999878,272.6000061,9956.173055,-43.82694459,,,,,,,
01-07-2017,31-07-2017,NAUKRI.NS,-4.056991065,1035.25,993.25,9594.300894,-405.6991065,,,,,,,
01-07-2017,31-07-2017,PCBL.NS,-6.842861579,62.61999893,58.33499908,9315.713842,-684.2861579,,,,,,,
01-07-2017,31-07-2017,PERSISTENT.NS,-3.652526339,669.4000244,644.9500122,9634.747366,-365.2526339,,,,,,,
01-07-2017,31-07-2017,POONAWALLA.NS,3.444068145,164.0500031,169.6999969,10344.40681,344.4068145,,,,,,,
01-07-2017,31-07-2017,RAIN.NS,12.80381978,115.1999969,129.9499969,11280.38198,1280.381978,,,,,,,
01-07-2017,31-07-2017,RAJESHEXPO.NS,3.359917415,677.0999756,699.8499756,10335.99174,335.9917415,,,,,,,
01-07-2017,31-07-2017,RTNINDIA.NS,36.04650338,4.300000191,5.849999905,13604.65034,3604.650338,,,,,,,
01-07-2017,31-07-2017,SUPRAJIT.NS,-3.79847806,314.6000061,302.6499939,9620.152194,-379.847806,,,,,,,
01-07-2017,31-07-2017,TATASTEEL.NS,0.236105736,52.45767975,52.58153534,10023.61057,23.61057359,,,,,,,
01-07-2017,31-07-2017,UNOMINDA.NS,20.35547474,108.2304916,130.261322,12035.54747,2035.547474,,,,,,,
01-07-2017,31-07-2017,WELCORP.NS,21.76360686,106.5999985,129.8000031,12176.36069,2176.360686,,,,,,,
01-08-2017,31-08-2017,ASHOKLEY.NS,-3.376857179,111.0500031,107.3000031,9662.314282,-337.6857179,,,,,,,
01-08-2017,31-08-2017,AVANTIFEED.NS,9.581430971,567.416687,621.7833252,10958.1431,958.1430971,,,,,,,
01-08-2017,31-08-2017,BIRLACORPN.NS,1.027126679,949.25,959,10102.71267,102.7126679,,,,,,,
01-08-2017,31-08-2017,BLUESTARCO.NS,9.840003551,343.75,377.5750122,10984.00036,984.0003551,,,,,,,
01-08-2017,31-08-2017,DABUR.NS,4.192904668,301.7000122,314.3500061,10419.29047,419.2904668,,,,,,,
01-08-2017,31-08-2017,EICHERMOT.NS,-1.653083925,3150.47998,3098.399902,9834.691607,-165.3083925,,,,,,,
01-08-2017,31-08-2017,GILLETTE.NS,1.657204536,5258.850098,5346,10165.72045,165.7204536,,,,,,,
01-08-2017,31-08-2017,GSPL.NS,1.789470472,190,193.3999939,10178.94705,178.9470472,,,,,,,
01-08-2017,31-08-2017,HFCL.NS,-4.519780282,17.70000076,16.89999962,9548.021972,-451.9780282,,,,,,,
01-08-2017,31-08-2017,HINDALCO.NS,4.695462283,225.75,236.3500061,10469.54623,469.5462283,,,,,,,
01-08-2017,31-08-2017,HINDUNILVR.NS,2.585297408,1173.949951,1204.300049,10258.52974,258.5297408,,,,,,,
01-08-2017,31-08-2017,HONAUT.NS,4.914837643,12449.0498,13060.90039,10491.48376,491.4837643,,,,,,,
01-08-2017,31-08-2017,IGL.NS,5.622080472,237.9900055,251.3699951,10562.20805,562.2080472,,,,,,,
01-08-2017,31-08-2017,JINDALSAW.NS,-11.99052277,105.5,92.84999847,8800.947723,-1199.052277,,,,,,,
01-08-2017,31-08-2017,JINDALSTEL.NS,-11.54466869,155.0500031,137.1499939,8845.533131,-1154.466869,,,,,,,
01-08-2017,31-08-2017,KEC.NS,3.342027907,306.7000122,316.9500122,10334.20279,334.2027907,,,,,,,
01-08-2017,31-08-2017,KOTAKBANK.NS,-4.328771076,1015.299988,971.3499756,9567.122892,-432.8771076,,,,,,,
01-08-2017,31-08-2017,M&MFIN.NS,6.164981648,244.2752533,259.3347778,10616.49816,616.4981648,,,,,,,
01-08-2017,31-08-2017,NAVINFLUOR.NS,-10.82137176,742.0499878,661.75,8917.862824,-1082.137176,,,,,,,
01-08-2017,31-08-2017,POWERGRID.NS,-3.921565309,126.225029,121.275032,9607.843469,-392.1565309,,,,,,,
01-08-2017,31-08-2017,RAJESHEXPO.NS,2.460322919,721.4500122,739.2000122,10246.03229,246.0322919,,,,,,,
01-08-2017,31-08-2017,SIEMENS.NS,-8.590757927,1396.849976,1276.849976,9140.924207,-859.0757927,,,,,,,
01-08-2017,31-08-2017,STLTECH.NS,3.78250591,211.5,219.5,10378.25059,378.250591,,,,,,,
01-08-2017,31-08-2017,TATAELXSI.NS,-4.801974665,870.4749756,828.6749878,9519.802533,-480.1974665,,,,,,,
01-08-2017,31-08-2017,TVSMOTOR.NS,2.372562508,596.4000244,610.5499878,10237.25625,237.2562508,,,,,,,
01-08-2017,31-08-2017,WIPRO.NS,-1.221165226,221.1000519,218.4000549,9877.883477,-122.1165226,,,,,,,
01-09-2017,30-09-2017,BAJAJFINSV.NS,-6.202576776,549.5300293,515.4450073,9379.742322,-620.2576776,,,,,,,
01-09-2017,30-09-2017,BATAINDIA.NS,0.818300113,684.3499756,689.9500122,10081.83001,81.83001126,,,,,,,
01-09-2017,30-09-2017,BLS.NS,6.58178688,57.92499924,61.73749924,10658.17869,658.178688,,,,,,,
01-09-2017,30-09-2017,BLUESTARCO.NS,1.04988429,383.375,387.3999939,10104.98843,104.988429,,,,,,,
01-09-2017,30-09-2017,BPCL.NS,-12.29996904,537.4000244,471.2999878,8770.003096,-1229.996904,,,,,,,
01-09-2017,30-09-2017,CESC.NS,-5.097135525,93.3473587,88.58931732,9490.286448,-509.7135525,,,,,,,
01-09-2017,30-09-2017,CONCOR.NS,0.997477411,533.3400269,538.6599731,10099.74774,99.74774105,,,,,,,
01-09-2017,30-09-2017,DELTACORP.NS,-1.571612727,197.25,194.1499939,9842.838727,-157.1612727,,,,,,,
01-09-2017,30-09-2017,GRAPHITE.NS,40.26415555,265,371.7000122,14026.41555,4026.415555,,,,,,,
01-09-2017,30-09-2017,GSFC.NS,-12.28857598,144.8500061,127.0500031,8771.142402,-1228.857598,,,,,,,
01-09-2017,30-09-2017,IGL.NS,15.44313917,255,294.3800049,11544.31392,1544.313917,,,,,,,
01-09-2017,30-09-2017,INFIBEAM.NS,-10.32078081,29.91529465,26.82780266,8967.921919,-1032.078081,,,,,,,
01-09-2017,30-09-2017,IOC.NS,-10.6625034,149.4333344,133.5,8933.74966,-1066.25034,,,,,,,
01-09-2017,30-09-2017,JBMA.NS,36.37602616,161.4799957,220.2200012,13637.60262,3637.602616,,,,,,,
01-09-2017,30-09-2017,JMFINANCIL.NS,-2.882253851,142.25,138.1499939,9711.774615,-288.2253851,,,,,,,
01-09-2017,30-09-2017,JSL.NS,12.98440033,99.34999847,112.25,11298.44003,1298.440033,,,,,,,
01-09-2017,30-09-2017,JSWSTEEL.NS,-3.19501155,256.6499939,248.4499969,9680.498845,-319.501155,,,,,,,
01-09-2017,30-09-2017,JUBLFOOD.NS,-0.86593711,140.3099976,139.0950012,9913.406289,-86.593711,,,,,,,
01-09-2017,30-09-2017,KEI.NS,22.77191129,264.7999878,325.1000061,12277.19113,2277.191129,,,,,,,
01-09-2017,30-09-2017,MRPL.NS,-9.064852203,139.5500031,126.9000015,9093.51478,-906.4852203,,,,,,,
01-09-2017,30-09-2017,NESTLEIND.NS,2.868016233,701.5300293,721.6500244,10286.80162,286.8016233,,,,,,,
01-09-2017,30-09-2017,PCBL.NS,14.12881864,70.56500244,80.53500366,11412.88186,1412.881864,,,,,,,
01-09-2017,30-09-2017,RTNINDIA.NS,3.44827246,5.800000191,6,10344.82725,344.827246,,,,,,,
01-09-2017,30-09-2017,SAREGAMA.NS,-6.680792023,43.57512283,40.6639595,9331.920798,-668.0792023,,,,,,,
01-09-2017,30-09-2017,SCHAEFFLER.NS,-1.924427143,997.1799927,977.9899902,9807.557286,-192.4427143,,,,,,,
01-09-2017,30-09-2017,TATACONSUM.NS,4.149795898,197.6000061,205.8000031,10414.97959,414.9795898,,,,,,,
01-09-2017,30-09-2017,TATASTEEL.NS,0.207310714,62.04220963,62.17082977,10020.73107,20.73107139,,,,,,,
01-09-2017,30-09-2017,TRENT.NS,0.288382054,294.75,295.6000061,10028.83821,28.83820538,,,,,,,
01-09-2017,30-09-2017,TRIDENT.NS,1.191100238,9.654999733,9.770000458,10119.11002,119.1100238,,,,,,,
01-09-2017,30-09-2017,VEDL.NS,-0.222261368,314.9500122,314.25,9977.773863,-22.22613684,,,,,,,
01-09-2017,30-09-2017,VIPIND.NS,5.620115527,236.6499939,249.9499969,10562.01155,562.0115527,,,,,,,
01-09-2017,30-09-2017,WELCORP.NS,-4.16515746,138.0500031,132.3000031,9583.484254,-416.515746,,,,,,,
01-09-2017,30-09-2017,WIPRO.NS,-5.464667973,222.3375549,210.1875458,9453.533203,-546.4667973,,,,,,,
01-10-2017,31-10-2017,AEGISCHEM.NS,1.136611291,233.1499939,235.8000031,10113.66113,113.6611291,,,,,,,
01-10-2017,31-10-2017,CERA.NS,-4.261717102,3309.699951,3168.649902,9573.82829,-426.1717102,,,,,,,
01-10-2017,31-10-2017,GILLETTE.NS,6.220571495,5639.350098,5990.149902,10622.05715,622.0571495,,,,,,,
01-10-2017,31-10-2017,GRAPHITE.NS,15.75149638,408.8500061,473.25,11575.14964,1575.149638,,,,,,,
01-10-2017,31-10-2017,HEG.NS,62.31565962,979.8499756,1590.449951,16231.56596,6231.565962,,,,,,,
01-11-2017,30-11-2017,ASHOKLEY.NS,-4.428626816,126.4499969,120.8499985,9557.137318,-442.8626816,,,,,,,
01-11-2017,30-11-2017,BANKINDIA.NS,1.519450064,194.1499939,197.1000061,10151.94501,151.9450064,,,,,,,
01-11-2017,30-11-2017,BEL.NS,1.722280353,61.93333435,63,10172.22804,172.2280353,,,,,,,
01-11-2017,30-11-2017,BHARATFORG.NS,-0.611010699,703.75,699.4500122,9938.89893,-61.10106988,,,,,,,
01-11-2017,30-11-2017,BHARTIARTL.NS,-8.041183058,485.8677979,446.7982788,9195.881694,-804.1183058,,,,,,,
01-11-2017,30-11-2017,BHEL.NS,-5.358951436,98.90000153,93.59999847,9464.104856,-535.8951436,,,,,,,
01-11-2017,30-11-2017,BSOFT.NS,18.22541815,90.72718048,107.2625885,11822.54182,1822.541815,,,,,,,
01-11-2017,30-11-2017,CANBK.NS,-8.327274207,412.5,378.1499939,9167.272579,-832.7274207,,,,,,,
01-11-2017,30-11-2017,DLF.NS,9.944884068,208.6499939,229.3999939,10994.48841,994.4884068,,,,,,,
01-11-2017,30-11-2017,EIHOTEL.NS,0.332994699,147.2702789,147.7606812,10033.29947,33.29946988,,,,,,,
01-11-2017,30-11-2017,EPL.NS,1.250656233,141.9250031,143.6999969,10125.06562,125.0656233,,,,,,,
01-11-2017,30-11-2017,GAIL.NS,-1.260547487,117.0125275,115.537529,9873.945251,-126.0547487,,,,,,,
01-11-2017,30-11-2017,GMRINFRA.NS,-3.14961085,17.1626873,16.62212944,9685.038915,-314.961085,,,,,,,
01-11-2017,30-11-2017,GPIL.NS,17.28741414,35.57500076,41.72499847,11728.74141,1728.741414,,,,,,,
01-11-2017,30-11-2017,GSFC.NS,-9.717868339,159.5,144,9028.213166,-971.7868339,,,,,,,
01-11-2017,30-11-2017,HINDCOPPER.NS,29.08129485,75.65000153,97.65000153,12908.12949,2908.129485,,,,,,,
01-11-2017,30-11-2017,IRB.NS,-2.701577859,24.05999947,23.40999985,9729.842214,-270.1577859,,,,,,,
01-11-2017,30-11-2017,JAMNAAUTO.NS,-5.36809256,65.19999695,61.70000076,9463.190744,-536.809256,,,,,,,
01-11-2017,30-11-2017,JUSTDIAL.NS,16.11552141,453.6000061,526.7000122,11611.55214,1611.552141,,,,,,,
01-11-2017,30-11-2017,MOTHERSON.NS,-1.568633463,101.021904,99.4372406,9843.136654,-156.8633463,,,,,,,
01-11-2017,30-11-2017,MRPL.NS,-10.57520239,139.9499969,125.1500015,8942.479761,-1057.520239,,,,,,,
01-11-2017,30-11-2017,NATIONALUM.NS,-14.67938389,94.34999847,80.5,8532.061611,-1467.938389,,,,,,,
01-11-2017,30-11-2017,NBCC.NS,0.570667668,131.4250031,132.1750031,10057.06677,57.06676679,,,,,,,
01-11-2017,30-11-2017,OIL.NS,-0.351067524,246.8666687,246,9964.893248,-35.10675239,,,,,,,
01-11-2017,30-11-2017,PCBL.NS,3.55283306,92.18000031,95.45500183,10355.28331,355.283306,,,,,,,
01-11-2017,30-11-2017,PNB.NS,-8.697832239,198.8999939,181.6000061,9130.216776,-869.7832239,,,,,,,
01-11-2017,30-11-2017,PRAJIND.NS,38.60838335,81.19999695,112.5500031,13860.83834,3860.838335,,,,,,,
01-11-2017,30-11-2017,RADICO.NS,30.31010314,214.4499969,279.4500122,13031.01031,3031.010314,,,,,,,
01-11-2017,30-11-2017,RELIANCE.NS,-0.687629357,870.9476318,864.9587402,9931.237064,-68.76293571,,,,,,,
01-11-2017,30-11-2017,TTML.NS,-15.02891289,8.27677536,7.032866001,8497.108711,-1502.891289,,,,,,,
01-11-2017,30-11-2017,UNIONBANK.NS,-8.82270603,179.6499939,163.8000031,9117.729397,-882.270603,,,,,,,
